departamento_residencia,provincia_residencia,anio_min,evento,grupo_etario,sepi_min,cantidad
COMUNA 8,CABA,2024,Dengue,De 25 a 34 años,17,8
COMUNA 8,CABA,2024,Dengue,De 25 a 34 años,2,3
COMUNA 9,CABA,2024,Dengue,De 35 a 44 años,12,8
COMUNA 9,CABA,2024,Dengue,De 35 a 44 años,9,4
COMUNA 9,CABA,2024,Dengue,Mayores de 65 años,5,2
COMUNA 9,CABA,2024,Dengue,De 10 a 14 años,15,2
COMUNA 9,CABA,2024,Dengue,De 20 a 24 años,10,3
COMUNA 9,CABA,2024,Dengue,De 20 a 24 años,9,2
COMUNA 10,CABA,2024,Dengue,De 35 a 44 años,17,3
COMUNA 10,CABA,2024,Dengue,De 35 a 44 años,20,1
COMUNA 10,CABA,2024,Dengue,De 35 a 44 años,21,2
COMUNA 10,CABA,2024,Dengue,De 45 a 65 años,12,13
COMUNA 10,CABA,2024,Dengue,De 45 a 65 años,8,14
COMUNA 10,CABA,2024,Dengue,Mayores de 65 años,10,7
COMUNA 10,CABA,2024,Dengue,Mayores de 65 años,11,5
COMUNA 10,CABA,2024,Dengue,De 5 a 9 años,8,5
COMUNA 10,CABA,2024,Dengue,De 10 a 14 años,19,1
COMUNA 10,CABA,2024,Dengue,De 15 a 19 años,11,4
COMUNA 10,CABA,2024,Dengue,De 15 a 19 años,18,1
COMUNA 10,CABA,2024,Dengue,De 15 a 19 años,8,2
COMUNA 10,CABA,2024,Dengue,De 20 a 24 años,15,2
COMUNA 11,CABA,2024,Dengue,De 35 a 44 años,9,11
COMUNA 11,CABA,2024,Dengue,De 45 a 65 años,8,18
COMUNA 11,CABA,2024,Dengue,De 2 a 4 años,13,1
COMUNA 11,CABA,2024,Dengue,De 10 a 14 años,15,4
COMUNA 11,CABA,2024,Dengue,De 10 a 14 años,18,1
COMUNA 11,CABA,2024,Dengue,De 20 a 24 años,10,7
COMUNA 11,CABA,2024,Dengue,De 20 a 24 años,12,14
COMUNA 11,CABA,2024,Dengue,De 20 a 24 años,8,3
COMUNA 11,CABA,2024,Dengue,De 25 a 34 años,1,1
COMUNA 12,CABA,2024,Dengue,De 35 a 44 años,14,6
COMUNA 12,CABA,2024,Dengue,De 35 a 44 años,18,6
COMUNA 12,CABA,2024,Dengue,De 45 a 65 años,8,15
COMUNA 12,CABA,2024,Dengue,Posneonato (29 hasta 365 días),13,1
COMUNA 12,CABA,2024,Dengue,De 10 a 14 años,15,6
COMUNA 12,CABA,2024,Dengue,De 10 a 14 años,18,5
COMUNA 12,CABA,2024,Dengue,De 15 a 19 años,10,10
COMUNA 12,CABA,2024,Dengue,De 20 a 24 años,18,1
COMUNA 12,CABA,2024,Dengue,De 25 a 34 años,13,12
COMUNA 13,CABA,2024,Dengue,De 35 a 44 años,12,29
COMUNA 13,CABA,2024,Dengue,De 35 a 44 años,8,15
COMUNA 14,CABA,2024,Dengue,De 35 a 44 años,16,7
COMUNA 7,CABA,2024,Dengue,De 15 a 19 años,6,4
COMUNA 7,CABA,2024,Dengue,De 20 a 24 años,13,10
COMUNA 7,CABA,2024,Dengue,De 25 a 34 años,13,24
COMUNA 7,CABA,2024,Dengue,De 25 a 34 años,4,1
COMUNA 8,CABA,2024,Dengue,Mayores de 65 años,8,5
COMUNA 8,CABA,2024,Dengue,De 2 a 4 años,16,2
COMUNA 8,CABA,2024,Dengue,De 10 a 14 años,4,2
COMUNA 8,CABA,2024,Dengue,De 20 a 24 años,19,3
COMUNA 8,CABA,2024,Dengue,De 20 a 24 años,3,1
COMUNA 8,CABA,2024,Dengue,De 25 a 34 años,14,12
COMUNA 9,CABA,2024,Dengue,De 35 a 44 años,14,8
COMUNA 9,CABA,2024,Dengue,De 35 a 44 años,2,1
COMUNA 9,CABA,2024,Dengue,De 35 a 44 años,5,1
COMUNA 9,CABA,2024,Dengue,De 35 a 44 años,7,5
COMUNA 9,CABA,2024,Dengue,De 45 a 65 años,6,2
COMUNA 9,CABA,2024,Dengue,Mayores de 65 años,21,1
COMUNA 9,CABA,2024,Dengue,Mayores de 65 años,9,5
COMUNA 9,CABA,2024,Dengue,De 5 a 9 años,15,1
COMUNA 9,CABA,2024,Dengue,De 5 a 9 años,19,1
COMUNA 9,CABA,2024,Dengue,De 10 a 14 años,11,2
COMUNA 9,CABA,2024,Dengue,De 15 a 19 años,16,4
COMUNA 9,CABA,2024,Dengue,De 15 a 19 años,20,1
COMUNA 9,CABA,2024,Dengue,De 20 a 24 años,13,2
COMUNA 9,CABA,2024,Dengue,De 20 a 24 años,8,2
COMUNA 9,CABA,2024,Dengue,De 25 a 34 años,17,7
COMUNA 9,CABA,2024,Dengue,De 25 a 34 años,20,1
COMUNA 10,CABA,2024,Dengue,De 45 a 65 años,18,6
COMUNA 10,CABA,2024,Dengue,De 45 a 65 años,9,10
COMUNA 10,CABA,2024,Dengue,Mayores de 65 años,12,6
COMUNA 10,CABA,2024,Dengue,Mayores de 65 años,15,4
COMUNA 10,CABA,2024,Dengue,De 5 a 9 años,12,1
COMUNA 10,CABA,2024,Dengue,De 10 a 14 años,13,9
COMUNA 10,CABA,2024,Dengue,De 10 a 14 años,8,2
COMUNA 10,CABA,2024,Dengue,De 15 a 19 años,15,5
COMUNA 10,CABA,2024,Dengue,De 15 a 19 años,9,7
COMUNA 10,CABA,2024,Dengue,De 20 a 24 años,17,2
COMUNA 10,CABA,2024,Dengue,De 20 a 24 años,6,1
COMUNA 10,CABA,2024,Dengue,De 25 a 34 años,17,2
COMUNA 10,CABA,2024,Dengue,De 25 a 34 años,6,2
COMUNA 11,CABA,2024,Dengue,De 35 a 44 años,4,2
COMUNA 11,CABA,2024,Dengue,De 45 a 65 años,1,1
COMUNA 11,CABA,2024,Dengue,De 45 a 65 años,12,30
COMUNA 11,CABA,2024,Dengue,De 45 a 65 años,18,3
COMUNA 11,CABA,2024,Dengue,Mayores de 65 años,10,19
COMUNA 11,CABA,2024,Dengue,Mayores de 65 años,11,14
COMUNA 11,CABA,2024,Dengue,Mayores de 65 años,8,9
COMUNA 11,CABA,2024,Dengue,De 2 a 4 años,17,1
COMUNA 11,CABA,2024,Dengue,De 5 a 9 años,10,5
COMUNA 11,CABA,2024,Dengue,De 10 a 14 años,17,1
COMUNA 11,CABA,2024,Dengue,De 15 a 19 años,11,16
COMUNA 11,CABA,2024,Dengue,De 15 a 19 años,12,12
COMUNA 11,CABA,2024,Dengue,De 15 a 19 años,14,4
COMUNA 11,CABA,2024,Dengue,De 20 a 24 años,14,9
COMUNA 11,CABA,2024,Dengue,De 25 a 34 años,19,2
COMUNA 11,CABA,2024,Dengue,De 25 a 34 años,9,15
COMUNA 12,CABA,2024,Dengue,De 35 a 44 años,8,9
COMUNA 12,CABA,2024,Dengue,De 45 a 65 años,18,4
COMUNA 12,CABA,2024,Dengue,De 45 a 65 años,9,12
COMUNA 8,CABA,2024,Dengue,Mayores de 65 años,5,1
COMUNA 8,CABA,2024,Dengue,De 2 a 4 años,10,2
COMUNA 8,CABA,2024,Dengue,De 2 a 4 años,8,1
COMUNA 8,CABA,2024,Dengue,De 5 a 9 años,16,4
COMUNA 8,CABA,2024,Dengue,De 5 a 9 años,19,1
COMUNA 8,CABA,2024,Dengue,De 10 a 14 años,14,10
COMUNA 8,CABA,2024,Dengue,De 10 a 14 años,15,9
COMUNA 8,CABA,2024,Dengue,De 15 a 19 años,6,3
COMUNA 8,CABA,2024,Dengue,De 15 a 19 años,7,4
COMUNA 8,CABA,2024,Dengue,De 20 a 24 años,13,14
COMUNA 8,CABA,2024,Dengue,De 25 a 34 años,4,3
COMUNA 9,CABA,2024,Dengue,De 35 a 44 años,13,7
COMUNA 9,CABA,2024,Dengue,De 35 a 44 años,8,4
COMUNA 9,CABA,2024,Dengue,De 45 a 65 años,11,14
COMUNA 9,CABA,2024,Dengue,Mayores de 65 años,4,1
COMUNA 9,CABA,2024,Dengue,De 5 a 9 años,10,3
COMUNA 10,CABA,2024,Dengue,De 35 a 44 años,13,10
COMUNA 10,CABA,2024,Dengue,De 10 a 14 años,12,8
COMUNA 10,CABA,2024,Dengue,De 20 a 24 años,12,6
COMUNA 10,CABA,2024,Dengue,De 20 a 24 años,8,5
COMUNA 10,CABA,2024,Dengue,De 25 a 34 años,10,12
COMUNA 11,CABA,2024,Dengue,De 45 a 65 años,2,1
COMUNA 11,CABA,2024,Dengue,De 45 a 65 años,3,3
COMUNA 11,CABA,2024,Dengue,De 45 a 65 años,7,22
COMUNA 11,CABA,2024,Dengue,Mayores de 65 años,17,5
COMUNA 11,CABA,2024,Dengue,De 13 a 24 meses,13,1
COMUNA 11,CABA,2024,Dengue,De 2 a 4 años,11,1
COMUNA 11,CABA,2024,Dengue,De 10 a 14 años,10,6
COMUNA 11,CABA,2024,Dengue,De 10 a 14 años,9,6
COMUNA 11,CABA,2024,Dengue,De 15 a 19 años,5,1
COMUNA 12,CABA,2024,Dengue,De 35 a 44 años,2,1
COMUNA 12,CABA,2024,Dengue,De 35 a 44 años,3,2
COMUNA 12,CABA,2024,Dengue,De 45 a 65 años,7,6
COMUNA 12,CABA,2024,Dengue,De 5 a 9 años,16,2
COMUNA 12,CABA,2024,Dengue,De 5 a 9 años,2,1
COMUNA 12,CABA,2024,Dengue,De 10 a 14 años,11,12
COMUNA 12,CABA,2024,Dengue,De 10 a 14 años,9,6
COMUNA 12,CABA,2024,Dengue,De 15 a 19 años,7,1
COMUNA 12,CABA,2024,Dengue,De 25 a 34 años,17,5
COMUNA 13,CABA,2024,Dengue,De 45 a 65 años,10,35
COMUNA 13,CABA,2024,Dengue,Mayores de 65 años,10,9
COMUNA 13,CABA,2024,Dengue,Mayores de 65 años,4,2
COMUNA 13,CABA,2024,Dengue,De 5 a 9 años,10,3
COMUNA 13,CABA,2024,Dengue,De 10 a 14 años,7,2
COMUNA 13,CABA,2024,Dengue,De 15 a 19 años,11,11
COMUNA 14,CABA,2024,Dengue,De 35 a 44 años,11,21
COMUNA 14,CABA,2024,Dengue,De 35 a 44 años,12,14
COMUNA 14,CABA,2024,Dengue,De 35 a 44 años,18,2
COMUNA 14,CABA,2024,Dengue,De 45 a 65 años,20,1
COMUNA 14,CABA,2024,Dengue,De 45 a 65 años,21,1
COMUNA 14,CABA,2024,Dengue,De 5 a 9 años,12,5
COMUNA 14,CABA,2024,Dengue,De 5 a 9 años,14,2
COMUNA 14,CABA,2024,Dengue,De 5 a 9 años,9,2
COMUNA 14,CABA,2024,Dengue,De 15 a 19 años,15,7
COMUNA 14,CABA,2024,Dengue,De 15 a 19 años,19,2
COMUNA 14,CABA,2024,Dengue,De 20 a 24 años,16,3
COMUNA 14,CABA,2024,Dengue,De 20 a 24 años,2,1
COMUNA 14,CABA,2024,Dengue,De 20 a 24 años,3,1
COMUNA 14,CABA,2024,Dengue,De 20 a 24 años,5,4
COMUNA 1,CABA,2024,Dengue,Mayores de 65 años,5,4
COMUNA 1,CABA,2024,Dengue,De 13 a 24 meses,13,2
COMUNA 1,CABA,2024,Dengue,De 5 a 9 años,16,19
COMUNA 1,CABA,2024,Dengue,De 10 a 14 años,15,53
COMUNA 1,CABA,2024,Dengue,De 10 a 14 años,18,31
COMUNA 1,CABA,2024,Dengue,De 10 a 14 años,9,73
COMUNA 1,CABA,2024,Dengue,De 15 a 19 años,6,16
COMUNA 1,CABA,2024,Dengue,De 20 a 24 años,11,101
COMUNA 1,CABA,2024,Dengue,De 25 a 34 años,13,236
COMUNA 2,CABA,2024,Dengue,De 35 a 44 años,8,4
COMUNA 2,CABA,2024,Dengue,De 10 a 14 años,17,2
COMUNA 2,CABA,2024,Dengue,De 25 a 34 años,10,7
COMUNA 3,CABA,2024,Dengue,De 35 a 44 años,12,22
COMUNA 3,CABA,2024,Dengue,De 35 a 44 años,14,16
COMUNA 3,CABA,2024,Dengue,De 35 a 44 años,18,3
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,14,33
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,15,18
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,18,6
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,19,3
COMUNA 3,CABA,2024,Dengue,Mayores de 65 años,15,9
COMUNA 3,CABA,2024,Dengue,De 5 a 9 años,12,5
COMUNA 3,CABA,2024,Dengue,De 5 a 9 años,15,2
COMUNA 3,CABA,2024,Dengue,De 15 a 19 años,14,9
COMUNA 3,CABA,2024,Dengue,De 15 a 19 años,15,6
COMUNA 3,CABA,2024,Dengue,De 15 a 19 años,18,3
COMUNA 3,CABA,2024,Dengue,De 25 a 34 años,3,2
COMUNA 3,CABA,2024,Dengue,De 25 a 34 años,5,3
COMUNA 4,CABA,2024,Dengue,De 35 a 44 años,12,37
COMUNA 4,CABA,2024,Dengue,De 35 a 44 años,9,22
COMUNA 4,CABA,2024,Dengue,De 45 a 65 años,1,1
COMUNA 4,CABA,2024,Dengue,Mayores de 65 años,10,9
COMUNA 4,CABA,2024,Dengue,Mayores de 65 años,8,4
COMUNA 4,CABA,2024,Dengue,De 2 a 4 años,13,4
COMUNA 4,CABA,2024,Dengue,De 2 a 4 años,7,1
COMUNA 4,CABA,2024,Dengue,De 5 a 9 años,12,16
COMUNA 4,CABA,2024,Dengue,De 15 a 19 años,14,23
COMUNA 4,CABA,2024,Dengue,De 20 a 24 años,15,13
COMUNA 4,CABA,2024,Dengue,De 20 a 24 años,17,13
COMUNA 4,CABA,2024,Dengue,De 20 a 24 años,5,1
COMUNA 4,CABA,2024,Dengue,De 20 a 24 años,7,4
COMUNA 4,CABA,2024,Dengue,De 25 a 34 años,18,15
COMUNA 4,CABA,2024,Dengue,De 25 a 34 años,19,2
COMUNA 5,CABA,2024,Dengue,De 35 a 44 años,11,20
COMUNA 5,CABA,2024,Dengue,De 35 a 44 años,9,14
COMUNA 5,CABA,2024,Dengue,De 45 a 65 años,1,2
COMUNA 5,CABA,2024,Dengue,De 45 a 65 años,11,21
COMUNA 5,CABA,2024,Dengue,De 45 a 65 años,12,27
COMUNA 5,CABA,2024,Dengue,Mayores de 65 años,10,6
COMUNA 5,CABA,2024,Dengue,Mayores de 65 años,8,2
COMUNA 5,CABA,2024,Dengue,De 10 a 14 años,4,1
COMUNA 5,CABA,2024,Dengue,De 15 a 19 años,12,10
COMUNA 5,CABA,2024,Dengue,De 20 a 24 años,6,2
COMUNA 5,CABA,2024,Dengue,De 20 a 24 años,7,1
COMUNA 5,CABA,2024,Dengue,De 25 a 34 años,1,1
COMUNA 5,CABA,2024,Dengue,De 25 a 34 años,12,32
COMUNA 5,CABA,2024,Dengue,De 25 a 34 años,15,12
COMUNA 6,CABA,2024,Dengue,De 35 a 44 años,11,15
COMUNA 6,CABA,2024,Dengue,De 45 a 65 años,12,23
COMUNA 1,CABA,2024,Dengue,De 45 a 65 años,7,159
COMUNA 1,CABA,2024,Dengue,Mayores de 65 años,16,61
COMUNA 1,CABA,2024,Dengue,Mayores de 65 años,17,61
COMUNA 1,CABA,2024,Dengue,Mayores de 65 años,2,1
COMUNA 1,CABA,2024,Dengue,De 13 a 24 meses,7,1
COMUNA 1,CABA,2024,Dengue,De 2 a 4 años,12,5
COMUNA 1,CABA,2024,Dengue,De 2 a 4 años,14,6
COMUNA 1,CABA,2024,Dengue,De 5 a 9 años,6,11
COMUNA 1,CABA,2024,Dengue,De 25 a 34 años,22,1
COMUNA 1,CABA,2024,Dengue,De 25 a 34 años,4,10
COMUNA 2,CABA,2024,Dengue,De 45 a 65 años,13,15
COMUNA 2,CABA,2024,Dengue,Mayores de 65 años,7,1
COMUNA 2,CABA,2024,Dengue,De 2 a 4 años,15,1
COMUNA 2,CABA,2024,Dengue,De 10 a 14 años,16,1
COMUNA 2,CABA,2024,Dengue,De 15 a 19 años,10,1
COMUNA 2,CABA,2024,Dengue,De 15 a 19 años,13,3
COMUNA 2,CABA,2024,Dengue,De 15 a 19 años,8,1
COMUNA 1,CABA,2024,Dengue,De 35 a 44 años,14,168
COMUNA 1,CABA,2024,Dengue,De 35 a 44 años,18,48
COMUNA 1,CABA,2024,Dengue,De 35 a 44 años,19,22
COMUNA 1,CABA,2024,Dengue,De 35 a 44 años,2,5
COMUNA 1,CABA,2024,Dengue,De 35 a 44 años,23,1
COMUNA 1,CABA,2024,Dengue,De 35 a 44 años,6,38
COMUNA 1,CABA,2024,Dengue,De 10 a 14 años,11,114
COMUNA 1,CABA,2024,Dengue,De 10 a 14 años,12,96
COMUNA 1,CABA,2024,Dengue,De 15 a 19 años,17,43
COMUNA 1,CABA,2024,Dengue,De 15 a 19 años,19,20
COMUNA 1,CABA,2024,Dengue,De 15 a 19 años,5,6
COMUNA 1,CABA,2024,Dengue,De 25 a 34 años,20,15
COMUNA 1,CABA,2024,Dengue,De 25 a 34 años,5,20
COMUNA 1,CABA,2024,Dengue,De 25 a 34 años,6,52
COMUNA 2,CABA,2024,Dengue,De 45 a 65 años,5,1
COMUNA 2,CABA,2024,Dengue,De 45 a 65 años,7,5
COMUNA 2,CABA,2024,Dengue,Mayores de 65 años,17,3
COMUNA 2,CABA,2024,Dengue,Mayores de 65 años,6,1
COMUNA 3,CABA,2024,Dengue,De 35 a 44 años,1,1
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,17,6
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,3,2
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,6,5
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,7,6
COMUNA 3,CABA,2024,Dengue,Mayores de 65 años,21,1
COMUNA 3,CABA,2024,Dengue,Mayores de 65 años,22,1
COMUNA 3,CABA,2024,Dengue,Mayores de 65 años,6,1
COMUNA 3,CABA,2024,Dengue,Posneonato (29 hasta 365 días),19,1
COMUNA 3,CABA,2024,Dengue,De 5 a 9 años,19,1
COMUNA 3,CABA,2024,Dengue,De 10 a 14 años,15,6
COMUNA 3,CABA,2024,Dengue,De 15 a 19 años,16,3
COMUNA 4,CABA,2024,Dengue,De 35 a 44 años,13,43
COMUNA 4,CABA,2024,Dengue,De 35 a 44 años,8,16
COMUNA 4,CABA,2024,Dengue,De 45 a 65 años,3,3
COMUNA 4,CABA,2024,Dengue,Mayores de 65 años,14,18
COMUNA 4,CABA,2024,Dengue,Mayores de 65 años,15,13
COMUNA 4,CABA,2024,Dengue,De 2 a 4 años,15,3
COMUNA 4,CABA,2024,Dengue,De 5 a 9 años,9,9
COMUNA 4,CABA,2024,Dengue,De 10 a 14 años,11,35
COMUNA 4,CABA,2024,Dengue,De 25 a 34 años,17,19
COMUNA 4,CABA,2024,Dengue,De 25 a 34 años,5,2
COMUNA 5,CABA,2024,Dengue,De 35 a 44 años,13,21
COMUNA 5,CABA,2024,Dengue,De 45 a 65 años,14,27
COMUNA 5,CABA,2024,Dengue,De 45 a 65 años,15,14
COMUNA 5,CABA,2024,Dengue,De 45 a 65 años,16,14
COMUNA 5,CABA,2024,Dengue,Mayores de 65 años,15,2
COMUNA 5,CABA,2024,Dengue,De 2 a 4 años,15,1
COMUNA 5,CABA,2024,Dengue,De 5 a 9 años,14,5
COMUNA 5,CABA,2024,Dengue,De 15 a 19 años,19,2
COMUNA 5,CABA,2024,Dengue,De 15 a 19 años,20,1
COMUNA 5,CABA,2024,Dengue,De 20 a 24 años,17,2
COMUNA 5,CABA,2024,Dengue,De 25 a 34 años,16,17
COMUNA 5,CABA,2024,Dengue,De 25 a 34 años,2,1
COMUNA 6,CABA,2024,Dengue,De 35 a 44 años,3,1
COMUNA 6,CABA,2024,Dengue,De 35 a 44 años,6,1
COMUNA 6,CABA,2024,Dengue,De 45 a 65 años,4,2
COMUNA 6,CABA,2024,Dengue,De 10 a 14 años,17,2
COMUNA 6,CABA,2024,Dengue,De 15 a 19 años,8,5
COMUNA 6,CABA,2024,Dengue,De 20 a 24 años,12,10
COMUNA 6,CABA,2024,Dengue,De 20 a 24 años,18,5
COMUNA 7,CABA,2024,Dengue,De 45 a 65 años,15,7
COMUNA 7,CABA,2024,Dengue,De 45 a 65 años,17,11
COMUNA 7,CABA,2024,Dengue,De 45 a 65 años,20,1
COMUNA 7,CABA,2024,Dengue,De 45 a 65 años,9,15
COMUNA 7,CABA,2024,Dengue,Mayores de 65 años,14,7
COMUNA 14,CABA,2024,Dengue,De 10 a 14 años,14,4
COMUNA 14,CABA,2024,Dengue,De 20 a 24 años,8,1
COMUNA 14,CABA,2024,Dengue,De 25 a 34 años,8,8
COMUNA 15,CABA,2024,Dengue,De 35 a 44 años,16,15
COMUNA 15,CABA,2024,Dengue,De 35 a 44 años,3,1
COMUNA 15,CABA,2024,Dengue,Mayores de 65 años,16,5
COMUNA 15,CABA,2024,Dengue,Mayores de 65 años,17,5
COMUNA 15,CABA,2024,Dengue,Mayores de 65 años,3,2
COMUNA 15,CABA,2024,Dengue,Mayores de 65 años,5,3
COMUNA 15,CABA,2024,Dengue,Mayores de 65 años,6,2
COMUNA 15,CABA,2024,Dengue,De 5 a 9 años,7,2
COMUNA 15,CABA,2024,Dengue,De 10 a 14 años,11,18
COMUNA 15,CABA,2024,Dengue,De 10 a 14 años,9,14
COMUNA 15,CABA,2024,Dengue,De 20 a 24 años,11,14
COMUNA 15,CABA,2024,Dengue,De 25 a 34 años,13,32
Almirante Brown,Buenos Aires,2024,Dengue,De 35 a 44 años,10,76
Almirante Brown,Buenos Aires,2024,Dengue,De 35 a 44 años,4,5
Almirante Brown,Buenos Aires,2024,Dengue,Posneonato (29 hasta 365 días),11,1
Almirante Brown,Buenos Aires,2024,Dengue,Posneonato (29 hasta 365 días),9,2
Almirante Brown,Buenos Aires,2024,Dengue,De 13 a 24 meses,9,3
Almirante Brown,Buenos Aires,2024,Dengue,De 2 a 4 años,16,2
Almirante Brown,Buenos Aires,2024,Dengue,De 2 a 4 años,17,1
Almirante Brown,Buenos Aires,2024,Dengue,De 2 a 4 años,3,1
Almirante Brown,Buenos Aires,2024,Dengue,De 10 a 14 años,16,8
Almirante Brown,Buenos Aires,2024,Dengue,De 15 a 19 años,14,49
Almirante Brown,Buenos Aires,2024,Dengue,De 25 a 34 años,14,87
Avellaneda,Buenos Aires,2024,Dengue,De 35 a 44 años,14,64
Avellaneda,Buenos Aires,2024,Dengue,De 35 a 44 años,9,69
Avellaneda,Buenos Aires,2024,Dengue,De 45 a 65 años,14,73
Avellaneda,Buenos Aires,2024,Dengue,De 45 a 65 años,18,20
Avellaneda,Buenos Aires,2024,Dengue,De 45 a 65 años,2,3
Avellaneda,Buenos Aires,2024,Dengue,De 45 a 65 años,9,71
Avellaneda,Buenos Aires,2024,Dengue,Mayores de 65 años,8,8
Avellaneda,Buenos Aires,2024,Dengue,De 5 a 9 años,14,14
Avellaneda,Buenos Aires,2024,Dengue,De 5 a 9 años,15,18
Avellaneda,Buenos Aires,2024,Dengue,De 15 a 19 años,14,39
Avellaneda,Buenos Aires,2024,Dengue,De 20 a 24 años,5,7
Avellaneda,Buenos Aires,2024,Dengue,De 20 a 24 años,7,19
Avellaneda,Buenos Aires,2024,Dengue,De 25 a 34 años,15,42
Avellaneda,Buenos Aires,2024,Dengue,De 25 a 34 años,20,6
Avellaneda,Buenos Aires,2024,Dengue,De 25 a 34 años,21,2
Avellaneda,Buenos Aires,2024,Dengue,De 25 a 34 años,9,90
Azul,Buenos Aires,2024,Dengue,De 20 a 24 años,13,1
Bahía Blanca,Buenos Aires,2024,Dengue,De 35 a 44 años,11,3
Bahía Blanca,Buenos Aires,2024,Dengue,De 45 a 65 años,15,2
Bahía Blanca,Buenos Aires,2024,Dengue,Mayores de 65 años,14,1
Bahía Blanca,Buenos Aires,2024,Dengue,De 25 a 34 años,21,1
Bahía Blanca,Buenos Aires,2024,Dengue,De 25 a 34 años,5,1
Balcarce,Buenos Aires,2024,Dengue,Mayores de 65 años,12,1
Baradero,Buenos Aires,2024,Dengue,De 35 a 44 años,18,1
Baradero,Buenos Aires,2024,Dengue,De 45 a 65 años,11,1
Arrecifes,Buenos Aires,2024,Dengue,De 35 a 44 años,2,1
Arrecifes,Buenos Aires,2024,Dengue,De 10 a 14 años,10,1
Berazategui,Buenos Aires,2024,Dengue,De 35 a 44 años,7,15
COMUNA 2,CABA,2024,Dengue,De 20 a 24 años,10,2
COMUNA 2,CABA,2024,Dengue,De 20 a 24 años,12,2
COMUNA 2,CABA,2024,Dengue,De 25 a 34 años,11,3
COMUNA 3,CABA,2024,Dengue,De 35 a 44 años,5,4
COMUNA 3,CABA,2024,Dengue,De 35 a 44 años,9,10
COMUNA 3,CABA,2024,Dengue,De 45 a 65 años,9,15
COMUNA 3,CABA,2024,Dengue,Mayores de 65 años,12,7
COMUNA 3,CABA,2024,Dengue,Mayores de 65 años,9,2
COMUNA 3,CABA,2024,Dengue,Posneonato (29 hasta 365 días),12,1
COMUNA 3,CABA,2024,Dengue,De 5 a 9 años,14,2
COMUNA 3,CABA,2024,Dengue,De 10 a 14 años,11,9
COMUNA 3,CABA,2024,Dengue,De 15 a 19 años,19,2
COMUNA 3,CABA,2024,Dengue,De 15 a 19 años,20,2
COMUNA 3,CABA,2024,Dengue,De 15 a 19 años,21,1
COMUNA 3,CABA,2024,Dengue,De 15 a 19 años,9,4
COMUNA 3,CABA,2024,Dengue,De 25 a 34 años,16,15
COMUNA 3,CABA,2024,Dengue,De 25 a 34 años,17,17
COMUNA 3,CABA,2024,Dengue,De 25 a 34 años,19,1
COMUNA 3,CABA,2024,Dengue,De 25 a 34 años,6,5
COMUNA 4,CABA,2024,Dengue,De 45 a 65 años,14,76
COMUNA 4,CABA,2024,Dengue,De 45 a 65 años,15,29
COMUNA 4,CABA,2024,Dengue,De 45 a 65 años,18,14
COMUNA 4,CABA,2024,Dengue,Mayores de 65 años,12,13
COMUNA 4,CABA,2024,Dengue,Posneonato (29 hasta 365 días),9,1
COMUNA 4,CABA,2024,Dengue,De 13 a 24 meses,18,1
COMUNA 4,CABA,2024,Dengue,De 5 a 9 años,8,8
COMUNA 4,CABA,2024,Dengue,De 10 a 14 años,13,17
COMUNA 4,CABA,2024,Dengue,De 15 a 19 años,12,26
COMUNA 4,CABA,2024,Dengue,De 15 a 19 años,15,12
COMUNA 4,CABA,2024,Dengue,De 15 a 19 años,9,11
COMUNA 4,CABA,2024,Dengue,De 20 a 24 años,16,7
COMUNA 4,CABA,2024,Dengue,De 20 a 24 años,19,2
COMUNA 4,CABA,2024,Dengue,De 20 a 24 años,6,2
COMUNA 4,CABA,2024,Dengue,De 25 a 34 años,14,61
COMUNA 4,CABA,2024,Dengue,De 25 a 34 años,15,29
COMUNA 5,CABA,2024,Dengue,De 35 a 44 años,10,14
COMUNA 5,CABA,2024,Dengue,De 45 a 65 años,8,8
COMUNA 5,CABA,2024,Dengue,De 5 a 9 años,11,4
COMUNA 5,CABA,2024,Dengue,De 5 a 9 años,8,2
COMUNA 5,CABA,2024,Dengue,De 15 a 19 años,11,8
COMUNA 5,CABA,2024,Dengue,De 15 a 19 años,18,2
COMUNA 5,CABA,2024,Dengue,De 20 a 24 años,15,2
COMUNA 5,CABA,2024,Dengue,De 20 a 24 años,19,1
COMUNA 5,CABA,2024,Dengue,De 20 a 24 años,3,1
COMUNA 5,CABA,2024,Dengue,De 25 a 34 años,14,26
COMUNA 6,CABA,2024,Dengue,De 35 a 44 años,9,10
COMUNA 6,CABA,2024,Dengue,De 45 a 65 años,9,12
COMUNA 6,CABA,2024,Dengue,Mayores de 65 años,12,16
COMUNA 6,CABA,2024,Dengue,De 5 a 9 años,8,1
COMUNA 6,CABA,2024,Dengue,De 10 a 14 años,13,5
COMUNA 6,CABA,2024,Dengue,De 15 a 19 años,12,5
COMUNA 6,CABA,2024,Dengue,De 15 a 19 años,14,8
COMUNA 6,CABA,2024,Dengue,De 15 a 19 años,15,5
